index,timestamp,sof,msg_class,flags,length,direction,stream_id,raw_hex
149,0.7894930555555555,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100225d000000000000000000000000000000000000000000000000000000000000000000
150,0.7947916666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100229c000000000000000000000000000000000000000000000000000000000000000000
151,0.8000902777777779,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002217000000000000000000000000000000000000000000000000000000000000000000
152,0.8053888888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002296000000000000000000000000000000000000000000000000000000000000000000
153,0.8106875,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ab000000000000000000000000000000000000000000000000000000000000000000
154,0.8159861111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022eb000000000000000000000000000000000000000000000000000000000000000000
155,0.8212847222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002241000000000000000000000000000000000000000000000000000000000000000000
156,0.8265833333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f2000000000000000000000000000000000000000000000000000000000000000000
157,0.8318819444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002266000000000000000000000000000000000000000000000000000000000000000000
158,0.8371805555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002240000000000000000000000000000000000000000000000000000000000000000000
159,0.8424791666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002288000000000000000000000000000000000000000000000000000000000000000000
160,0.8477777777777777,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022d0000000000000000000000000000000000000000000000000000000000000000000
161,0.8530763888888888,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a0000000000000000000000000000000000000000000000000000000000000000000
162,0.8583750000000001,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022bf000000000000000000000000000000000000000000000000000000000000000000
163,0.8636736111111112,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100225b000000000000000000000000000000000000000000000000000000000000000000
164,0.8689722222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002223000000000000000000000000000000000000000000000000000000000000000000
165,0.8742708333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002247000000000000000000000000000000000000000000000000000000000000000000
166,0.8795694444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ce000000000000000000000000000000000000000000000000000000000000000000
167,0.8848680555555557,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222b000000000000000000000000000000000000000000000000000000000000000000
168,0.8901666666666668,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002219000000000000000000000000000000000000000000000000000000000000000000
169,0.8954652777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a4000000000000000000000000000000000000000000000000000000000000000000
170,0.9007638888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022aa000000000000000000000000000000000000000000000000000000000000000000
171,0.9060625,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002242000000000000000000000000000000000000000000000000000000000000000000
172,0.9113611111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ae000000000000000000000000000000000000000000000000000000000000000000
173,0.9166597222222224,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a9000000000000000000000000000000000000000000000000000000000000000000
174,0.9219583333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022e1000000000000000000000000000000000000000000000000000000000000000000
175,0.9272569444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022d3000000000000000000000000000000000000000000000000000000000000000000
176,0.9325555555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002241000000000000000000000000000000000000000000000000000000000000000000
177,0.9378541666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100226b000000000000000000000000000000000000000000000000000000000000000000
178,0.9431527777777777,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022b4000000000000000000000000000000000000000000000000000000000000000000
179,0.9484513888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100228f000000000000000000000000000000000000000000000000000000000000000000
180,0.95375,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022dc000000000000000000000000000000000000000000000000000000000000000000
181,0.9590486111111112,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002279000000000000000000000000000000000000000000000000000000000000000000
182,0.9643472222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002290000000000000000000000000000000000000000000000000000000000000000000
183,0.9696458333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f5000000000000000000000000000000000000000000000000000000000000000000
184,0.9749444444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002269000000000000000000000000000000000000000000000000000000000000000000
185,0.9802430555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002216000000000000000000000000000000000000000000000000000000000000000000
186,0.9855416666666666,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002278000000000000000000000000000000000000000000000000000000000000000000
187,0.9908402777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002246000000000000000000000000000000000000000000000000000000000000000000
188,0.9961388888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002220000000000000000000000000000000000000000000000000000000000000000000
189,1.0014375,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222b000000000000000000000000000000000000000000000000000000000000000000
190,1.006736111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022d6000000000000000000000000000000000000000000000000000000000000000000
191,1.0120347222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100225b000000000000000000000000000000000000000000000000000000000000000000
192,1.0173333333333332,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022c4000000000000000000000000000000000000000000000000000000000000000000
193,1.0226319444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222a000000000000000000000000000000000000000000000000000000000000000000
194,1.0279305555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002243000000000000000000000000000000000000000000000000000000000000000000
